participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target
3,7,0,0,26.083,26083,-4.42,-8.69,1.65,9.8881,0.5312,-0.5421,-0.5007,26.38,-75.19,225.88,-5.1624,-0.3074,2.4871,5.7385,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,7,0,0,26.205,26205,-2.79,-8.64,2.16,9.3327,-0.5585,0.0862,-0.613,22.44,-76.44,220.94,-4.8498,-1.4054,2.444,5.6097,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,26.325,26325,-4.25,-6.41,1.45,7.8264,-0.4625,1.0788,1.0363,23.13,-70.25,224.0,-4.7707,-2.0649,2.313,5.6898,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,26.452,26452,-2.96,-9.17,4.3,10.5518,0.1429,1.2086,0.5563,24.44,-66.06,234.63,-4.5321,-3.0012,2.5749,6.0147,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,26.573,26573,-3.11,-6.46,3.42,7.9436,-0.468,0.0731,1.5893,30.56,-59.56,245.44,-4.3447,-3.457,2.6862,6.1679,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,26.694,26694,-9.06,-6.43,3.36,11.6068,-0.9447,0.0927,0.9436,37.81,-53.13,251.38,-4.9661,-3.8487,2.775,6.8684,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,26.815,26815,-4.95,-4.6,4.5,8.1187,-0.3807,2.1162,1.069,36.0,-39.56,259.19,-4.964,-3.9477,3.0023,7.0171,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,26.977,26977,-2.07,-3.48,6.84,7.9486,-1.6679,0.8803,2.5853,31.31,-18.31,277.56,-4.5826,-3.8861,3.508,6.9576,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.104,27104,-2.27,2.32,5.74,6.5942,-2.2242,-0.3687,1.838,31.94,6.13,289.0,-4.2779,-3.0683,3.8021,6.4939,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.225,27225,-5.86,6.79,5.18,10.3574,-2.2449,-1.2948,2.2613,34.5,31.5,298.63,-4.4863,-1.7692,3.9837,6.2552,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.346,27346,-5.63,9.8,5.42,12.5345,-1.3843,-0.6261,2.0028,28.69,54.0,312.31,-4.6371,-0.2447,4.173,6.2431,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.467,27467,-3.9,8.66,4.66,10.5793,-0.745,-0.3174,0.9828,22.13,63.13,321.13,-4.5399,0.9287,4.2372,6.2791,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.588,27588,-2.52,10.91,2.72,11.5229,-1.3145,-0.6021,1.3668,15.81,72.44,329.06,-4.2738,2.244,4.0372,6.2928,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.709,27709,-1.82,10.77,1.35,11.0058,-0.4254,-0.9087,0.685,9.94,80.0,339.75,-3.9504,3.3675,3.6831,6.3648,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.83,27830,-2.38,9.87,1.52,10.266,0.1156,-0.5607,0.4102,8.06,81.25,346.5,-3.7435,4.2244,3.3981,6.5883,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,27.998,27998,-1.63,9.78,1.28,9.9972,-0.0764,0.1254,0.516,4.25,81.25,352.25,-3.465,4.9565,3.119,6.8044,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.118,28118,-1.38,10.03,1.08,10.1819,0.1254,0.3578,0.0502,3.06,81.5,351.56,-3.1902,5.625,2.8503,7.067,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.24,28240,-0.19,9.97,1.63,10.1042,0.372,0.1571,-1.0428,5.94,79.75,346.06,-2.7949,6.1976,2.6895,7.3113,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.36,28360,-3.31,9.7,2.05,10.4522,0.3502,-0.3469,-1.5664,16.19,77.19,337.0,-2.8628,6.6591,2.6052,7.7024,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.481,28481,-5.16,9.08,2.34,10.7027,0.4516,0.4167,-0.7101,23.5,73.75,330.31,-3.1655,6.9781,2.5703,8.0821,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.602,28602,-3.44,10.47,2.94,11.4061,0.4941,1.2261,-0.4712,24.0,67.81,324.44,-3.2016,7.4383,2.619,8.511,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.723,28723,-2.95,7.28,3.9,8.7699,1.045,0.5476,-1.7115,27.75,58.06,314.88,-3.1685,7.4174,2.7878,8.534,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,28.845,28845,-5.11,5.47,4.78,8.8815,0.6556,-0.2738,-1.8151,37.88,46.69,303.63,-3.4243,7.1608,3.0503,8.5034,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.011,29011,-6.21,3.97,4.42,8.5943,0.4276,-1.7519,-1.8402,53.25,38.13,295.94,-3.7914,6.7403,3.2308,8.3812,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.132,29132,-12.06,-0.16,2.36,12.2898,0.1549,-0.7723,-3.8179,71.69,-0.56,276.06,-4.881,5.831,3.1161,8.218,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.253,29253,-12.87,-0.92,2.14,13.0791,0.1974,2.3082,0.6305,62.44,-29.0,264.88,-5.9337,4.9414,2.9874,8.2796,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.374,29374,-1.73,-1.43,5.89,6.3032,0.4571,1.6821,-1.1377,48.56,-15.31,273.81,-5.3798,4.1018,3.3699,7.558,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.495,29495,-6.39,-2.8,5.78,9.0598,0.5181,-0.2389,-2.7064,38.06,-31.81,256.94,-5.5129,3.1923,3.6875,7.3608,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.633,29633,-4.68,-4.84,4.17,7.9194,1.7835,-1.4235,-0.2334,38.0,-47.88,250.5,-5.4032,2.1339,3.7511,6.9151,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.754,29754,-7.54,-8.95,2.97,12.0737,0.4887,-0.5083,-1.5184,39.0,-65.94,245.69,-5.6847,0.6733,3.6482,6.7881,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,29.875,29875,-4.68,-7.03,2.36,8.7689,-0.4985,0.4167,-1.1159,28.13,-66.44,234.44,-5.5523,-0.3418,3.4784,6.5608,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,8,0,0,30.037,30037,-3.51,-8.04,3.89,9.5966,-0.0698,-0.0087,0.0153,25.31,-63.81,233.38,-5.2832,-1.3562,3.5326,6.4986,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.163,30163,-4.02,-7.48,3.8,9.3033,-0.5247,-0.2651,-0.7876,23.5,-62.44,229.25,-5.1168,-2.1632,3.5679,6.6023,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.285,30285,-4.91,-7.15,3.9,9.51,-0.0709,-0.3523,-0.576,20.38,-61.75,224.13,-5.0895,-2.8203,3.6116,6.8484,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.407,30407,-2.25,-8.1,3.97,9.297,0.1865,-0.6196,-0.7734,17.31,-65.63,218.31,-4.7153,-3.516,3.6589,6.9271,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.527,30527,-2.21,-7.46,3.66,8.5983,-0.1985,-0.5487,-0.4614,15.25,-67.0,211.5,-4.3852,-4.0358,3.659,6.9933,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.648,30648,-2.7,-6.93,3.7,8.3069,0.2585,0.0415,0.9556,16.0,-67.25,210.63,-4.1631,-4.4171,3.6644,7.0902,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.769,30769,-2.65,-6.84,3.64,8.1889,-0.0764,0.0502,2.2144,26.44,-66.31,222.88,-3.9637,-4.7364,3.6612,7.1798,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,30.891,30891,-7.55,-5.93,1.52,9.72,-0.7385,-0.012,3.4187,44.56,-57.25,242.0,-4.4363,-4.8937,3.379,7.4194,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.058,31058,-8.63,-1.96,2.62,9.2295,-0.4821,-0.3207,2.1817,60.13,-36.19,258.25,-4.9889,-4.5071,3.279,7.4803,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.179,31179,-9.09,2.47,3.49,10.0454,-0.0469,0.745,4.2651,62.94,18.88,282.81,-5.5294,-3.5877,3.3068,7.3743,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.3,31300,-5.67,2.87,6.22,8.8924,-0.4014,0.2705,1.1061,50.75,39.0,299.13,-5.5479,-2.7367,3.6907,7.2035,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.421,31421,-6.39,6.6,3.46,9.8165,-1.3363,-0.0022,1.3712,45.75,51.13,302.13,-5.6589,-1.5064,3.6603,6.9058,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.542,31542,-5.1,8.88,3.01,10.6735,-0.5105,-0.1113,1.9351,36.13,62.81,311.19,-5.5852,-0.1377,3.5746,6.6326,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.663,31663,-3.74,9.38,3.23,10.6021,-0.0404,-0.5051,1.3897,26.69,68.0,323.19,-5.3421,1.1165,3.5292,6.4992,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.785,31785,-2.97,9.24,2.39,9.9955,-0.2967,-0.7189,0.8792,20.75,72.25,333.56,-5.0295,2.1869,3.3791,6.4418,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,31.911,31911,-3.05,9.48,1.91,10.1401,-0.3262,-0.7527,0.8083,17.5,76.44,341.44,-4.7686,3.148,3.1855,6.5419,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.073,32073,-2.56,10.71,0.82,11.0422,0.0502,0.0218,1.669,6.13,80.0,356.81,-4.4776,4.1445,2.8738,6.7442,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.194,32194,2.87,8.34,2.47,9.1593,0.468,-0.3872,-1.7671,2.44,77.38,0.13,-3.5094,4.6973,2.8206,6.5066,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.316,32316,-7.6,9.66,0.67,12.3095,-0.2291,-0.9599,-2.6485,25.63,78.13,342.19,-4.0484,5.3513,2.5372,7.1738,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.437,32437,-3.19,7.99,0.76,8.6368,0.6294,-1.5904,-1.1617,34.56,79.88,340.81,-3.9353,5.699,2.303,7.2986,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.563,32563,-6.62,5.48,-0.55,8.6115,-0.0676,-1.8937,-2.9496,50.94,87.31,334.56,-4.2891,5.6701,1.927,7.3661,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.685,32685,-12.33,5.01,-1.23,13.3657,0.1691,0.0894,-0.8508,65.31,103.0,324.88,-5.3487,5.5831,1.511,7.878,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.805,32805,-7.09,3.02,0.59,7.7289,-0.3534,2.1108,-0.2323,66.69,81.13,319.81,-5.5781,5.2454,1.3897,7.7821,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,32.926,32926,-7.99,3.97,0.94,8.9713,-1.0952,1.0865,-1.4672,69.56,54.69,304.13,-5.8959,5.0773,1.3304,7.8938,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.088,33088,-6.73,2.39,2.16,7.4613,0.5661,-0.2127,-0.7341,72.63,32.06,293.94,-6.0059,4.7232,1.4397,7.7751,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.209,33209,-10.31,0.16,0.2,10.3132,0.5858,-1.7181,-2.1697,81.94,-21.19,286.63,-6.573,4.1219,1.2764,7.8628,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.33,33330,-10.69,-2.58,-0.59,11.0127,-0.1604,-0.516,-1.7835,74.25,-94.63,276.44,-7.1155,3.2388,1.0304,7.8856,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.456,33456,-9.22,-3.67,-0.59,9.9411,-0.9261,1.0461,-1.9711,60.5,-84.0,262.38,-7.3929,2.3284,0.8169,7.7938,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.578,33578,-5.66,-4.28,0.75,7.1356,-0.6141,1.1705,-1.0657,48.44,-68.88,252.5,-7.1645,1.4575,0.8081,7.3558,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.698,33698,-5.24,-5.85,2.89,8.3685,0.1178,0.1233,-0.4941,42.75,-64.75,249.44,-6.9109,0.4946,1.0824,7.0126,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.819,33819,-8.05,-7.7,3.08,11.5576,-0.2749,-0.0927,-0.7734,39.06,-67.13,244.63,-7.061,-0.5852,1.3457,7.2119,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,33.94,33940,-4.69,-6.63,2.43,8.4769,-0.7549,0.4658,-1.5523,31.56,-64.38,236.69,-6.7486,-1.3818,1.4885,7.0476,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,34.103,34103,-2.94,-6.79,4.94,8.8967,-0.2705,0.0982,-0.6283,20.31,-60.88,225.31,-6.2467,-2.0945,1.9434,6.8691,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,9,0,0,34.229,34229,-2.87,-6.13,4.19,7.9605,-0.0316,-0.2323,-0.1058,19.31,-60.06,223.19,-5.8017,-2.6262,2.2394,6.7507,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,34.351,34351,-2.75,-7.62,4.07,9.066,0.384,-0.348,-0.2247,19.5,-63.13,221.44,-5.3996,-3.2843,2.4806,6.7894,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,34.471,34471,-3.18,-6.98,3.4,8.39,0.1734,-0.3425,0.6534,21.19,-65.5,221.0,-5.1071,-3.7713,2.6018,6.8611,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,34.592,34592,-4.21,-6.69,3.14,8.5053,0.0175,-0.3011,2.1053,31.0,-65.31,229.94,-4.9889,-4.1559,2.6727,7.0217,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,34.713,34713,-6.81,-4.87,2.41,8.7121,0.0622,-1.1999,1.6341,45.06,-65.0,240.69,-5.2289,-4.25,2.6381,7.2362,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,34.835,34835,-9.88,-3.37,1.47,10.5419,-0.1451,-0.7669,2.5798,59.5,-66.38,249.56,-5.8418,-4.134,2.4842,7.5755,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,34.961,34961,-11.13,0.02,0.39,11.1368,0.733,1.2763,3.459,74.94,-23.44,273.31,-6.5386,-3.5866,2.2082,7.7778,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.123,35123,-6.78,-0.46,5.84,8.9602,1.8282,2.7303,1.7311,51.19,16.63,305.13,-6.5704,-3.1746,2.6868,7.7761,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.244,35244,-1.38,0.87,7.83,7.9981,-2.2166,1.2654,1.6744,34.19,23.94,314.06,-5.8865,-2.6417,3.3645,7.2766,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.365,35365,-2.11,8.82,3.1,9.5841,-2.3507,-1.2675,0.4418,30.81,46.44,316.38,-5.3888,-1.1313,3.3297,6.4347,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.486,35486,-7.66,9.58,3.06,12.6418,-0.2171,-1.1726,0.3425,35.44,60.19,319.31,-5.6881,0.2802,3.2941,6.5791,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.607,35607,-4.52,6.92,4.13,9.2398,0.3382,-0.5901,1.3068,32.0,62.94,328.38,-5.5342,1.1551,3.4043,6.5993,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.728,35728,-3.43,10.45,3.63,11.5821,-0.5574,-0.6076,1.5893,24.38,68.75,341.0,-5.2569,2.38,3.434,6.715,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.85,35850,-2.54,9.13,2.33,9.759,-0.0011,-0.6894,0.4549,19.5,73.38,349.81,-4.8989,3.2694,3.2885,6.7456,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,35.975,35975,-3.43,9.28,2.18,10.1309,0.0524,-0.7472,1.1279,16.5,74.69,358.13,-4.7053,4.0615,3.1425,6.965,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.138,36138,-3.08,9.5,1.46,10.093,-0.1484,-0.0338,0.0098,9.13,77.56,8.88,-4.4911,4.7781,2.9208,7.1786,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.259,36259,-4.19,10.18,1.55,11.1171,0.0785,0.8519,-1.0974,13.81,76.88,0.25,-4.4515,5.49,2.7401,7.5805,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.381,36381,-2.84,9.53,1.48,10.0537,-0.2542,1.4181,-0.9937,18.31,74.69,346.5,-4.2391,6.0223,2.5741,7.8016,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.502,36502,-2.66,10.35,2.6,10.9981,0.0142,1.1039,-1.1061,22.63,71.75,332.94,-4.031,6.5926,2.5775,8.1459,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.628,36628,-3.27,9.32,3.21,10.3855,0.4352,0.5574,-1.6504,29.38,66.19,320.75,-3.9307,6.952,2.6608,8.4179,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.749,36749,-5.21,7.1,4.23,9.7697,0.6872,-0.0033,-1.6166,39.5,56.63,309.75,-4.0993,6.9715,2.8676,8.5808,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.869,36869,-6.29,5.32,4.21,9.2515,0.5923,-0.2694,-1.3025,47.56,47.81,302.88,-4.388,6.7539,3.0445,8.6104,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,36.99,36990,-6.96,4.08,4.27,9.128,0.6174,-0.3447,-2.0486,56.0,36.19,295.63,-4.7269,6.4015,3.206,8.5792,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.152,37152,-8.35,-0.62,2.85,8.8447,1.1454,-1.5468,-2.5787,69.13,-14.06,278.0,-5.2043,5.4763,3.1591,8.1887,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.273,37273,-10.6,-4.24,1.63,11.5323,0.8748,-0.8519,-2.2297,65.56,-65.94,265.75,-5.9154,4.1959,2.9576,7.8323,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.395,37395,-7.94,-5.08,1.15,9.4959,-0.2203,0.8727,-2.0737,53.5,-73.5,254.94,-6.1822,2.9736,2.7194,7.3795,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.521,37521,-3.52,-7.03,2.04,8.1224,0.0927,0.3578,-2.9212,34.5,-72.5,239.5,-5.8313,1.6554,2.6299,6.6077,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.642,37642,-5.11,-7.62,1.57,9.3081,0.2607,-0.3731,0.3992,27.06,-76.44,231.5,-5.7363,0.4331,2.4902,6.2685,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.763,37763,-4.42,-9.08,1.71,10.2424,0.4483,-0.4756,-1.0668,26.88,-80.94,229.94,-5.5628,-0.8205,2.3874,6.1088,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,37.884,37884,-2.8,-9.75,1.72,10.2889,-0.2673,-0.5105,-1.7311,16.06,-82.38,216.0,-5.1988,-1.9972,2.2994,6.0252,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.005,38005,-2.27,-7.41,1.36,7.8683,-0.0436,-0.2891,-0.0098,10.81,-81.81,207.44,-4.8128,-2.7104,2.1757,5.9366,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.169,38169,-1.95,-8.87,1.23,9.1647,0.1036,-0.0425,-0.6621,9.75,-82.63,205.06,-4.4356,-3.5221,2.051,6.0238,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.294,38294,-1.24,-8.25,1.15,8.4216,0.3414,0.1265,0.1331,8.38,-84.69,204.44,-4.0145,-4.1451,1.9323,6.0854,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.416,38416,-0.76,-8.0,1.42,8.1605,0.132,0.0873,0.4429,8.75,-86.56,205.88,-3.5856,-4.6531,1.8648,6.1632,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.536,38536,-3.13,-7.62,0.3,8.2433,-0.0185,0.3011,2.3616,18.75,-85.88,216.06,-3.5256,-5.0441,1.6586,6.3736,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.657,38657,-4.61,-4.94,-0.19,6.7596,-0.1396,0.4298,4.0732,41.06,-82.88,240.94,-3.6685,-5.0303,1.415,6.3847,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.778,38778,-8.45,-2.06,-0.34,8.7041,-0.6185,0.4069,4.0808,68.56,-66.38,269.25,-4.2986,-4.6389,1.1837,6.4342,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
3,10,0,0,38.9,38900,-9.01,2.55,1.81,9.5372,-1.0036,0.6938,3.1656,75.94,15.19,287.38,-4.9194,-3.6916,1.2663,6.2795,P003_Dumbbell_Concentration_Curls_Uncontrolled_Movement_1_02.csv,1
4,1,0,0,0.0,0,-6.1,7.58,0.62,9.7494,0.0,-0.0218,0.0196,38.5,84.94,336.13,-6.1129,7.5863,0.6531,9.7645,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.12,120,-6.16,7.57,0.66,9.7819,0.0305,-0.0229,-0.0327,38.63,84.94,336.25,-6.1191,7.5841,0.654,9.7668,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.286,286,-6.29,7.68,0.66,9.949,-0.0011,-0.0447,-0.0556,39.0,85.13,336.19,-6.1416,7.5967,0.6548,9.7908,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.409,409,-6.29,7.62,0.67,9.9034,-0.0044,0.0098,0.0251,39.13,85.19,336.13,-6.1612,7.5998,0.6568,9.8056,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.529,529,-6.11,7.57,0.6,9.7466,-0.0164,0.0196,0.0218,39.0,85.19,336.13,-6.1544,7.5959,0.6493,9.7978,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.65,650,-6.22,7.6,0.54,9.8356,-0.0065,0.0229,-0.0513,39.0,85.06,336.0,-6.1631,7.5964,0.6349,9.8027,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.771,771,-6.27,7.6,0.58,9.8696,-0.0153,-0.0087,-0.0349,39.19,85.0,335.69,-6.1772,7.5969,0.6277,9.8114,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,0.892,892,-6.18,7.57,0.62,9.7919,-0.0175,-0.0065,-0.0164,39.31,85.13,335.5,-6.1775,7.5934,0.6267,9.8089,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,1.013,1013,-6.2,7.58,0.64,9.8136,0.0011,0.0164,0.06,39.31,85.19,335.5,-6.1805,7.5916,0.6284,9.8095,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,1.135,1135,-6.1,7.77,0.75,9.9068,-0.0076,0.0535,0.1036,38.56,85.06,336.0,-6.1699,7.6151,0.6445,9.8221,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,1.301,1301,-5.84,7.59,0.62,9.5968,0.0349,0.0404,0.0818,37.94,84.44,336.31,-6.1264,7.6118,0.6412,9.792,P004_Dumbbell_Concentration_Curls_01.csv,1
4,1,0,0,1.422,1422,-5.59,8.0,0.8,9.7922,0.0622,-0.0338,-0.0196,37.69,84.19,336.81,-6.0557,7.663,0.6622,9.7893,P004_Dumbbell_Concentration_Curls_01.csv,1
