participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
1,3,1,3,2,7.197,7197,-5.59,8.17,-1.69,10.0426,0.156,-0.0251,0.3643,35.13,101.31,31.75,-5.7288,7.5133,-1.3392,9.5427,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,7.327,7327,-5.3,7.67,-1.86,9.5068,0.2127,0.0589,0.036,33.88,99.63,33.81,-5.6723,7.5339,-1.4078,9.5351,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,7.457,7457,-5.56,7.35,-0.84,9.2543,0.1254,0.0829,-0.1996,34.81,98.19,33.25,-5.6575,7.5097,-1.333,9.4963,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,7.588,7588,-6.05,7.35,-0.53,9.5345,0.06,0.0785,-0.1462,36.5,96.94,31.5,-5.7092,7.4887,-1.2272,9.4964,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,7.718,7718,-6.2,8.47,-0.78,10.5256,0.0305,0.1102,0.4592,34.88,96.0,32.75,-5.7739,7.618,-1.1682,9.63,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,7.849,7849,-5.1,9.86,-1.05,11.1504,0.048,0.0916,0.4167,31.44,95.0,35.75,-5.6851,7.9134,-1.1527,9.8118,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,8.022,8022,-5.47,9.07,-0.64,10.6111,0.0535,0.0142,-0.2956,32.44,94.19,34.63,-5.6568,8.0658,-1.0851,9.9113,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,8.153,8153,-6.28,8.87,-0.58,10.8836,0.0044,-0.0098,-0.2749,34.38,94.13,32.81,-5.7389,8.1718,-1.0185,10.0375,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,8.283,8283,-6.23,8.15,-0.48,10.2697,-0.0469,0.012,-0.3469,36.25,94.31,30.81,-5.8036,8.1689,-0.9476,10.0653,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,2
1,3,1,3,2,8.413,8413,-6.08,7.06,-0.47,9.329,-0.1374,-0.0393,-0.6534,39.94,95.31,26.75,-5.84,8.0228,-0.8846,9.9626,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,3
1,3,1,3,2,8.543,8543,-6.57,6.91,-0.85,9.5726,-0.1811,-0.1091,-0.1822,43.19,97.38,23.13,-5.9362,7.8762,-0.8801,9.9019,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,3
1,3,1,3,2,8.673,8673,-6.15,6.74,-1.25,9.2094,-0.1887,-0.1713,-0.2803,44.25,99.88,21.69,-5.9644,7.7264,-0.9288,9.8048,P001_Barbell_Back_Squats_Inclination_Asymmetry_2_01.csv,3
