participant,rep,equipment_code,exercise_code,target,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,rep_original
14,4,0,1,0,9.693,9693,0.82,5.73,-4.94,7.6098,-0.576,0.1604,-0.0884,-5.69,136.13,248.38,1.0656,3.7643,-8.1788,9.0663,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.817,9817,1.64,6.87,-6.35,9.4978,-0.2585,-0.0491,0.1244,-5.5,139.81,248.75,1.1413,4.1736,-7.9378,9.0405,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,4,0,1,0,9.938,9938,0.43,4.49,-7.71,8.9325,-0.8181,-0.0033,0.0916,-6.81,143.25,247.94,1.0476,4.2153,-7.9078,9.0221,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,4
14,5,0,1,0,10.059,10059,1.24,5.38,-8.6,10.2197,-0.9665,0.1058,0.1898,-6.63,150.13,247.56,1.0729,4.3688,-7.999,9.1772,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.18,10180,1.22,3.86,-9.01,9.8777,-0.5356,0.0011,0.2629,-7.13,154.81,246.06,1.0923,4.3017,-8.1322,9.2645,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.301,10301,0.78,3.07,-9.36,9.8814,-0.7854,0.2182,0.0262,-6.69,159.5,245.63,1.0512,4.1394,-8.294,9.329,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.422,10422,1.34,2.82,-9.68,10.1711,-0.6054,0.144,0.0382,-5.56,164.38,245.69,1.0892,3.9655,-8.4766,9.4215,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.544,10544,1.2,2.26,-9.69,10.0222,-0.3098,-0.18,0.0076,-5.81,167.38,245.5,1.1038,3.7408,-8.6365,9.4764,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.708,10708,1.0,1.38,-9.52,9.6713,-0.4658,-0.1124,-0.0273,-7.56,170.56,245.5,1.0901,3.4297,-8.753,9.4639,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.83,10830,1.47,0.97,-9.62,9.7799,-0.4232,0.2673,-0.0371,-6.13,174.06,245.88,1.1402,3.1056,-8.8672,9.4643,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,10.951,10951,1.09,0.88,-10.63,10.7219,-0.5072,-0.1047,-0.0273,-6.25,176.94,246.31,1.1336,2.8123,-9.0995,9.5914,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.072,11072,0.88,1.08,-11.93,12.0111,0.0535,0.1996,0.0687,-5.81,178.5,246.81,1.1002,2.584,-9.4725,9.8801,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.193,11193,1.91,2.01,-12.23,12.5404,0.4843,-0.2367,-0.0044,-5.38,176.81,246.69,1.2069,2.5084,-9.8359,10.2222,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.314,11314,0.91,2.29,-10.92,11.1946,1.1792,-0.3022,-0.0436,-8.06,171.0,246.69,1.1678,2.4796,-9.9787,10.3483,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.437,11437,0.83,1.93,-9.28,9.5148,1.1945,0.42,0.1724,-7.56,162.63,245.88,1.1233,2.4072,-9.8866,10.2373,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.559,11559,1.29,3.22,-8.56,9.2361,0.9119,0.3087,0.108,-4.81,155.81,244.06,1.1452,2.5143,-9.7118,10.0972,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.723,11723,0.37,4.18,-7.36,8.4722,1.1628,-0.3665,-0.12,-6.25,146.13,244.0,1.0431,2.7338,-9.4019,9.8467,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.844,11844,1.25,5.2,-6.69,8.565,0.1167,-0.024,-0.1276,-6.44,141.63,245.13,1.0703,3.0588,-9.0446,9.6076,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,11.965,11965,1.45,7.2,-6.0,9.4838,0.5432,-0.2498,-0.2083,-6.44,140.63,245.94,1.1204,3.6045,-8.6434,9.4316,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,12.086,12086,0.49,4.86,-4.34,6.5342,0.4374,-0.1407,-0.0087,-6.5,135.56,248.0,1.0373,3.7699,-8.0763,8.973,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
14,5,0,1,0,12.207,12207,1.11,6.37,-6.48,9.1542,-0.6981,0.3174,-0.0491,-6.69,137.13,247.38,1.0469,4.1126,-7.8659,8.9377,P014_Dumbbell_Single_Arm_Overhead_Extension_Clean_0_01.csv,5
