participant,rep,equipment_code,exercise_code,timestamp,timestamp_ms,accelX,accelY,accelZ,accelMag,gyroX,gyroY,gyroZ,roll,pitch,yaw,filteredX,filteredY,filteredZ,filteredMag,source_file,target, participant,rep_original,source_dataset
1,5,0,0,11.552,11552,-5.5,9.21,0.04,10.7273,0.4592,-0.2563,1.8391,36.81,94.81,1.06,-4.0308,8.1892,0.0073,9.1274,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,11.674,11674,-5.73,10.84,-0.84,12.29,0.8596,-0.2094,1.2937,25.94,91.63,16.0,-4.2547,8.5385,-0.1043,9.5404,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,11.841,11841,-3.77,10.38,0.54,11.0566,1.033,0.1582,1.513,10.25,82.31,33.88,-4.1908,8.7812,-0.0194,9.73,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,11.962,11962,-1.1,9.71,1.78,9.9329,0.7516,0.3174,1.8064,-3.0,75.94,45.94,-3.7835,8.9036,0.2177,9.6766,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,12.082,12082,0.49,10.44,2.17,10.6744,0.4167,0.2094,2.5449,-16.13,71.69,57.31,-3.2204,9.106,0.475,9.6704,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,12.203,12203,3.24,12.78,3.01,13.5235,0.4123,-0.1167,3.4798,-34.13,65.56,75.25,-2.3691,9.5902,0.809,9.9115,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,12.324,12324,4.73,6.29,2.04,8.1301,0.8138,-0.8956,4.8586,-57.31,34.88,106.31,-1.4336,9.1553,0.9712,9.3176,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,12.445,12445,1.14,-6.01,4.41,7.5411,0.7647,0.2214,2.7293,-59.0,-15.13,130.13,-1.0945,7.1569,1.4244,7.3789,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,12.567,12567,2.57,-5.26,3.67,6.9095,-0.6032,0.1396,-2.4958,-60.63,-15.44,131.06,-0.6116,5.5207,1.7203,5.8147,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,5,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,5,0,0,12.687,12687,5.73,5.52,3.46,8.6761,-0.5618,0.0753,-3.8299,-58.13,29.81,109.06,0.2241,5.5206,1.9495,5.859,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,12.855,12855,2.7,7.89,3.02,8.8692,-0.8781,0.156,-2.3922,-40.38,58.69,86.0,0.5503,5.8328,2.0906,6.2205,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,12.975,12975,1.55,9.15,1.82,9.4571,-1.0799,0.3502,-2.5787,-23.81,71.88,68.5,0.6821,6.2699,2.0549,6.6332,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.096,13096,-1.88,11.93,1.0,12.1186,-0.9065,0.2127,-3.134,-4.25,80.56,48.06,0.3445,7.0158,1.9159,7.2808,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.218,13218,-2.21,11.41,1.22,11.6859,-0.5978,0.0611,-1.765,11.31,85.13,31.13,0.0078,7.5948,1.8242,7.8108,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.338,13338,-4.04,10.58,0.08,11.3254,-0.5574,-0.0589,-1.1083,20.81,89.19,20.69,-0.5256,7.9882,1.5944,8.1627,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.459,13459,-4.31,9.6,0.02,10.5231,-0.3163,0.1342,-0.54,25.75,91.88,14.5,-1.0242,8.2006,1.3869,8.3799,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.581,13581,-5.13,7.95,-0.7,9.4873,-0.3731,0.2858,-0.625,28.81,93.63,8.94,-1.5653,8.1676,1.1119,8.3902,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.701,13701,-7.36,6.71,-1.19,10.0304,-0.276,0.336,-2.0955,37.63,94.88,357.19,-2.3289,7.9755,0.8086,8.3478,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.864,13864,-9.31,5.54,-0.6,10.8502,-0.3316,0.0665,-2.9354,57.31,97.81,334.25,-3.2488,7.6546,0.623,8.3388,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,13.988,13988,-8.8,6.06,-0.21,10.6868,-0.1298,-0.06,0.2574,66.44,102.13,323.44,-3.9803,7.4444,0.5132,8.4573,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.109,14109,-8.99,6.73,-0.72,11.2531,0.2378,-0.2793,1.3014,59.88,101.06,331.06,-4.6405,7.3503,0.3507,8.6996,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.231,14231,-8.01,8.12,-1.18,11.4668,0.625,-0.4014,2.3889,45.94,98.19,349.19,-5.0845,7.4517,0.149,9.0223,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.351,14351,-6.8,9.06,-1.42,11.4167,1.0548,-0.1985,1.9068,30.5,92.88,10.13,-5.3105,7.6637,-0.0578,9.324,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.472,14472,-4.64,9.3,-0.02,10.3933,1.2348,0.1036,2.2057,17.06,85.0,26.63,-5.2222,7.8793,-0.0528,9.4529,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.593,14593,-3.02,11.91,1.7,12.404,0.8279,0.144,2.7118,1.63,78.38,42.69,-4.932,8.4104,0.1782,9.7515,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.714,14714,1.07,12.93,2.27,13.1713,0.7385,0.1451,3.8135,-21.5,72.56,64.38,-4.1411,9.006,0.4538,9.9228,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,14.877,14877,3.53,7.77,0.63,8.5575,0.6076,-0.7341,5.7487,-60.31,39.44,109.19,-3.1302,8.8431,0.477,9.3929,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,15.002,15002,-3.82,-10.54,4.59,12.1141,-0.0949,-0.5247,4.0513,-59.63,-26.44,141.25,-3.2211,6.2889,1.019,7.1389,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,15.123,15123,4.24,-1.28,4.15,6.0695,0.1145,-0.0164,-3.9139,-58.44,-2.5,127.13,-2.2379,5.2915,1.4316,5.921,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,6,0,0,15.244,15244,6.77,7.51,3.86,10.8228,-0.9054,0.7265,-2.6158,-55.31,36.06,107.06,-1.0509,5.5839,1.7516,5.9458,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,15.365,15365,5.16,5.73,2.29,8.0438,-0.6807,0.7439,-3.3096,-46.38,59.44,92.31,-0.2325,5.6031,1.8226,5.8967,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,6,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,15.485,15485,1.23,5.85,1.16,6.0894,-0.7483,0.2836,-5.1378,-22.06,74.13,64.19,-0.0398,5.6357,1.7352,5.8969,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,15.606,15606,-11.13,9.76,-1.33,14.8628,-0.8727,-0.5367,-5.2087,17.94,80.94,24.75,-1.5012,6.1791,1.3313,6.4967,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,15.728,15728,-7.0,8.9,-0.61,11.3394,-0.9468,-0.7592,-1.9766,34.13,87.69,9.88,-2.2258,6.5377,1.0755,6.9894,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,15.895,15895,-8.31,9.06,-1.14,12.3466,-0.9665,-0.4287,-0.8345,51.94,104.69,349.5,-3.0275,6.8701,0.7836,7.5483,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.016,16016,-8.84,7.11,-1.79,11.4849,-0.7483,0.2793,-0.6207,58.06,115.0,336.88,-3.7935,6.9017,0.4444,7.888,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.137,16137,-8.74,5.94,-1.75,10.7114,-0.2542,0.7974,0.1734,59.88,112.13,331.0,-4.4453,6.775,0.1553,8.1046,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.258,16258,-8.67,4.83,-1.43,10.0271,0.0076,0.6512,-0.0709,59.75,102.94,329.56,-5.002,6.5187,-0.0536,8.2168,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.378,16378,-9.16,5.78,-0.54,10.8446,0.1113,0.0807,1.0537,57.25,97.69,331.88,-5.5499,6.4213,-0.1177,8.4882,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.499,16499,-6.19,7.7,-0.59,9.8972,0.4527,-0.324,2.2853,44.13,94.88,347.31,-5.6343,6.5898,-0.18,8.672,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.62,16620,-5.81,9.29,-0.77,10.9842,0.7265,-0.4407,2.0562,30.63,92.5,5.63,-5.6574,6.9456,-0.2577,8.9618,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.742,16742,-3.82,9.69,-0.12,10.4165,0.8203,-0.1854,1.6079,17.56,87.81,22.69,-5.4153,7.3073,-0.2396,9.0983,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,16.908,16908,-0.51,11.13,0.8,11.1704,0.3774,-0.132,2.0846,-0.69,82.75,42.63,-4.7689,7.811,-0.1026,9.1523,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,17.029,17029,1.74,10.9,1.63,11.1577,0.8323,-0.0556,1.982,-15.0,78.5,57.19,-3.9112,8.2181,0.1257,9.1022,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,17.15,17150,2.72,11.54,1.56,11.9584,1.2523,-0.3534,2.0649,-28.31,70.13,71.06,-3.0374,8.6558,0.3147,9.1787,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,17.271,17271,2.35,7.26,3.23,8.2863,1.1705,-0.5749,2.7413,-41.06,53.31,85.63,-2.3275,8.4719,0.6989,8.8135,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,17.393,17393,4.87,4.08,3.94,7.4758,0.577,0.2018,4.0175,-55.0,28.25,105.94,-1.379,7.8931,1.126,8.0914,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,17.514,17514,0.44,-12.3,3.97,12.9323,-0.6174,-0.6556,0.5105,-58.25,-3.63,124.81,-1.1393,5.2322,1.5008,5.5611,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,7,0,0,17.636,17636,3.78,3.6,4.11,6.6438,-0.9327,0.1451,-4.023,-51.31,30.44,104.81,-0.4911,5.0171,1.8446,5.368,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,7,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,17.761,17761,0.93,9.4,2.73,9.8325,-1.6777,0.6861,-2.8111,-35.88,60.19,82.44,-0.3038,5.5947,1.9613,5.9363,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,17.924,17924,-1.51,12.08,-0.06,12.1742,-1.1225,0.6861,-2.8525,-13.13,80.81,55.06,-0.4628,6.4493,1.6949,6.6843,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.044,18044,-3.74,11.18,0.08,11.7892,-0.4091,0.2967,-3.0347,6.0,86.31,33.5,-0.8946,7.0727,1.4821,7.2814,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.165,18165,-5.12,10.83,-0.01,11.9793,-0.3338,0.1244,-2.7849,24.0,88.38,13.81,-1.4514,7.5678,1.2855,7.8122,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.286,18286,-6.07,8.73,0.23,10.6354,-0.3523,0.0807,-1.4988,37.31,89.81,358.56,-2.06,7.7209,1.1464,8.0728,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.41,18410,-7.57,6.95,-0.36,10.2828,-0.5389,-0.0371,-1.333,46.63,93.25,347.19,-2.7861,7.6193,0.9479,8.1679,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.531,18531,-8.59,5.82,-0.98,10.4221,-0.396,0.0404,-1.4933,55.75,97.63,335.19,-3.5509,7.3822,0.6938,8.2212,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.654,18654,-8.54,5.22,-0.62,10.0282,-0.0447,0.012,-0.6894,64.88,100.94,324.75,-4.2083,7.0973,0.5207,8.2676,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.776,18776,-9.01,5.69,-0.27,10.6597,0.348,-0.2738,0.1364,66.88,102.75,324.75,-4.8411,6.9119,0.4165,8.4489,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,18.938,18938,-8.15,6.52,-0.53,10.4505,0.4014,-0.7756,2.9027,52.81,101.81,344.56,-5.2771,6.8602,0.2918,8.66,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.058,19058,-8.38,9.92,-2.4,13.2057,0.5596,-0.2662,2.2635,34.38,100.94,7.88,-5.686,7.2634,-0.0629,9.2245,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.179,19179,-4.29,9.25,-0.71,10.2211,0.925,0.2018,2.0889,19.25,92.94,25.0,-5.502,7.5252,-0.1482,9.3233,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.302,19302,-2.05,10.32,-0.32,10.5265,0.8127,0.1396,2.2853,3.94,87.5,40.75,-5.0471,7.8935,-0.1708,9.3707,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.427,19427,0.0,10.63,0.4,10.6375,0.8661,-0.1429,1.8021,-10.31,81.25,54.56,-4.3821,8.2541,-0.0956,9.3457,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.548,19548,2.69,9.77,1.68,10.2719,0.925,-0.4887,2.03,-22.38,73.44,68.19,-3.4501,8.4538,0.1384,9.1318,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.669,19669,4.47,8.43,3.28,10.0898,0.7374,-0.1734,2.5918,-33.38,64.06,80.94,-2.4065,8.4507,0.5524,8.804,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.79,19790,4.74,7.15,3.6,9.3032,0.5083,0.0371,3.2409,-48.63,51.5,96.88,-1.4647,8.2793,0.954,8.4618,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,8,0,0,19.958,19958,-1.8,-10.98,4.02,11.8305,0.3054,-0.5454,-1.081,-57.13,22.88,113.25,-1.5089,5.7414,1.358,6.0897,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,8,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.08,20080,1.95,6.98,2.68,7.7269,-1.5741,0.0785,-3.0783,-40.81,53.13,88.88,-1.0531,5.9046,1.5322,6.1904,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.2,20200,-0.67,11.69,1.46,11.7999,-1.3319,0.4549,-2.6474,-22.63,70.69,70.19,-1.0026,6.667,1.5227,6.9118,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.321,20321,-1.23,12.17,0.4,12.2385,-0.9436,0.4112,-2.3496,-7.13,79.38,52.56,-1.0326,7.3922,1.3747,7.5895,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.442,20442,-1.84,12.04,0.38,12.1857,-0.6458,0.0862,-1.7944,6.13,84.44,37.5,-1.139,8.0046,1.2437,8.1803,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.563,20563,-4.02,10.37,0.06,11.1221,-0.4527,-0.0011,-1.5882,17.56,87.63,25.19,-1.5186,8.3163,1.0877,8.5235,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.684,20684,-5.69,8.79,-0.74,10.497,-0.4461,0.1102,-1.2381,27.0,90.5,14.38,-2.0683,8.3787,0.8468,8.6717,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.805,20805,-6.95,7.24,-0.82,10.0694,-0.4211,0.2803,-1.633,35.88,92.63,2.63,-2.7116,8.2287,0.6272,8.6866,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,20.972,20972,-7.91,6.35,-0.98,10.1907,-0.4211,0.0196,-1.1508,48.69,95.75,346.0,-3.3966,7.9811,0.4154,8.6838,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.093,21093,-7.23,6.34,-0.83,9.6518,-0.2989,-0.0709,0.3589,52.19,99.69,340.38,-3.9018,7.7649,0.2513,8.6937,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.214,21214,-8.81,5.58,-1.26,10.5043,-0.1963,-0.0578,-1.9559,57.75,103.31,333.56,-4.5485,7.477,0.0521,8.752,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.335,21335,-7.69,5.33,-1.49,9.4744,0.0273,-0.4723,0.7254,60.69,108.56,330.13,-4.9625,7.194,-0.1511,8.7409,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.456,21456,-10.5,8.0,-2.18,13.3792,0.6152,-0.3611,0.1265,58.56,111.56,335.31,-5.6922,7.3002,-0.4184,9.2666,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.577,21577,-7.22,9.49,-1.43,12.0097,1.3483,-0.0873,2.7893,43.25,100.69,358.31,-5.8935,7.5888,-0.5517,9.6243,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.699,21699,-7.31,10.46,-1.3,12.8272,1.5272,0.2978,3.1132,24.44,89.38,22.56,-6.0802,7.9671,-0.6503,10.0433,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.825,21825,-3.86,10.09,0.04,10.8032,1.2239,0.3414,3.4241,3.75,79.69,43.06,-5.7876,8.2469,-0.5594,10.0906,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,21.988,21988,1.05,8.16,1.93,8.4506,1.0374,-0.1647,2.5776,-23.06,68.31,68.44,-4.8866,8.2354,-0.2313,9.5789,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,22.109,22109,4.06,10.16,4.3,11.7558,0.9065,-0.2574,3.122,-36.75,55.88,83.69,-3.7077,8.489,0.3658,9.2706,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,22.231,22231,4.28,3.7,2.16,6.0559,1.1988,0.2465,4.924,-56.06,29.0,107.44,-2.6551,7.858,0.6022,8.3162,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,22.353,22353,-0.79,-14.5,4.7,15.2632,0.3011,-0.6076,-0.168,-58.19,-4.38,121.13,-2.4093,4.9118,1.1422,5.5888,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,9,0,0,22.478,22478,4.62,4.88,2.66,7.2273,-1.1999,-0.0218,-4.2848,-49.0,36.38,95.94,-1.483,4.9076,1.3422,5.2995,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,9,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,10,0,0,22.599,22599,1.21,9.48,2.37,9.8464,-1.7639,0.2574,-3.699,-29.06,61.63,73.13,-1.1282,5.5101,1.4776,5.8153,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,10,0,0,22.72,22720,-1.6,11.14,-0.31,11.2586,-1.861,0.1778,-2.9758,-7.94,77.75,51.75,-1.1903,6.252,1.2421,6.4844,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,10,0,0,22.84,22840,-8.57,7.46,-2.06,11.5473,-1.2272,0.0687,-5.5447,19.06,87.5,23.31,-2.1628,6.4112,0.8069,6.8141,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
1,10,0,0,23.003,23003,-12.87,7.61,-1.81,15.0607,-1.0079,-0.2716,-2.0137,55.69,99.0,340.63,-3.5737,6.5691,0.4621,7.4926,P001_Dumbbell_Concentration_Curls_04.csv,2,2.0,10,Dumbbell_Concentration_Curls_Abrupt Initiation_resegmented_20260212_131303
